"Restaurant";"Review_Date";"User_Name";"User_Reviews";"User_Restaurant_Reviews";"User_Helpful_Votes"
"Ararat Smaki Orientu";"8/6/2015";"Szat M";1;0;0
"Ararat Smaki Orientu";"7/28/2015";"Tunezejcz...";1;0;0
"LULA food & drink";"9/4/2015";"buzuntolkmicko";1;0;0
"LULA food & drink";"7/20/2015";"garybasing";32;13;10
"LULA food & drink";"3/29/2015";"dylannever";156;119;110
"LULA food & drink";"10/29/2015";"Adam M";312;133;79
"LULA food & drink";"10/22/2015";"baranek12...";18;15;2
"LULA food & drink";"10/22/2015";"Agnieszka...";8;0;3
"LULA food & drink";"10/15/2015";"45anetap";21;19;4
"LULA food & drink";"10/1/2015";"martamard...";46;18;15
"LULA food & drink";"9/28/2015";"anna_glow...";8;8;20
"LULA food & drink";"9/22/2015";"Bodzia W";1;0;0
"LULA food & drink";"9/21/2015";"eljacol";3;0;0
"LULA food & drink";"9/20/2015";"izabela_r...";5;0;0
"LULA food & drink";"9/19/2015";"Bartomie...";1;0;0
"LULA food & drink";"9/19/2015";"Keicam A";28;16;1
"LULA food & drink";"9/19/2015";"Marta G";1;0;0
"LULA food & drink";"9/17/2015";"Krolik81";1;0;0
"LULA food & drink";"9/17/2015";"Marcinpol...";1;0;0
"LULA food & drink";"9/17/2015";"Bartek Z";14;14;4
"LULA food & drink";"9/17/2015";"Kasia Z";1;0;0
"LULA food & drink";"9/4/2015";"Tatiana_G...";4;0;3
"LULA food & drink";"9/4/2015";"qrt0";1;0;0
"LULA food & drink";"8/20/2015";"MariuszLu...";1;0;2
"LULA food & drink";"8/20/2015";"kasela123";1;0;1
"LULA food & drink";"8/5/2015";"Natalia L";29;21;2
"LULA food & drink";"5/14/2015";"Lola_9090";1;0;0
"LULA food & drink";"3/22/2015";"andmaro a";31;29;24
"LULA food & drink";"2/28/2015";"Ania M";43;16;15
"LULA food & drink";"12/2/2014";"Daniel K";1;0;2
"LULA food & drink";"11/26/2014";"Micha M";1;0;2
"Mercato restaurant";"9/14/2015";"designminkey";73;36;35
"Mercato restaurant";"9/8/2015";"AndyCove";49;28;27
"Mercato restaurant";"9/7/2015";"WalterMHalifaxUK";136;87;64
"Mercato restaurant";"9/4/2015";"Hege S";12;10;4
"Mercato restaurant";"8/22/2015";"Carlo C";97;73;52
"Mercato restaurant";"8/13/2015";"Mark I";16;10;3
"Mercato restaurant";"8/10/2015";"Alias_Me2406";2;0;1
"Mercato restaurant";"7/30/2015";"Stine V";1;0;0
"Mercato restaurant";"7/15/2015";"mblomb";88;7;11
"Mercato restaurant";"6/23/2015";"Rohan S";4;3;3
"Mercato restaurant";"5/25/2015";"Tedwong1977";18;12;13
"Mercato restaurant";"4/19/2015";"dylannever";156;119;110
"Mercato restaurant";"4/11/2015";"nanotesi";11;6;7
"Mercato restaurant";"4/5/2015";"svharkes";325;153;195
"Mercato restaurant";"3/25/2015";"Jan Erik P";3;3;0
"Mercato restaurant";"3/19/2015";"thearndt";145;65;76
"Mercato restaurant";"12/27/2014";"Alice P";68;39;20
"Mercato restaurant";"7/13/2014";"Marius S";8;6;3
"Mercato restaurant";"3/18/2014";"avsm";319;152;203
"Mercato restaurant";"2/3/2014";"PeteA74";12;3;8
"Mercato restaurant";"1/14/2014";"JeLundgren";308;144;237
"Mercato restaurant";"11/18/2015";"Reserskan";9;4;1
"Mercato restaurant";"11/16/2015";"Jerzy A";13;12;5
"Mercato restaurant";"11/5/2015";"ceccypia";75;43;26
"Mercato restaurant";"10/15/2015";"kantzupy";1;0;1
"Mercato restaurant";"10/6/2015";"URLikirin...";15;7;7
"Mercato restaurant";"10/3/2015";"Stena O";1;0;0
"Mercato restaurant";"9/29/2015";"paweldoma...";1;0;0
"Mercato restaurant";"9/27/2015";"Anna S";17;15;12
"Mercato restaurant";"9/16/2015";"maurowave";818;340;715
"Mercato restaurant";"8/20/2015";"Marioviag...";379;169;262
"Mercato restaurant";"7/15/2015";"Anne_Mari...";9;3;0
"Mercato restaurant";"7/7/2015";"ukasz O";62;54;14
"Mercato restaurant";"7/6/2015";"Ryszard_O...";180;114;233
"Mercato restaurant";"5/22/2015";"Fabrizio...";25;21;4
"Mercato restaurant";"5/20/2015";"Qubis";47;14;25
"Mercato restaurant";"5/17/2015";"Sailor009";3;0;1
"Mercato restaurant";"5/10/2015";"Karol P";1;0;0
"Mercato restaurant";"5/6/2015";"Maria P";3;3;1
"Mercato restaurant";"4/25/2015";"erebus200...";108;68;26
"Mercato restaurant";"3/2/2015";"Wlodzimie...";2;0;3
"Mercato restaurant";"3/1/2015";"Jolanta K";1;0;1
"Mercato restaurant";"2/27/2015";"aleksande...";10;7;3
"Mercato restaurant";"1/28/2015";"lhotse198...";1;0;1
"Mercato restaurant";"1/12/2015";"Renata B";1;0;2
"Mercato restaurant";"1/12/2015";"MSC809";11;8;7
"Mercato restaurant";"11/14/2014";"kamilosky";1;0;0
"Mercato restaurant";"10/29/2014";"Wlodzimie...";2;0;3
"Mercato restaurant";"10/28/2014";"Jarood";1;0;0
"Mercato restaurant";"10/10/2014";"nawra2911";12;7;6
"Mercato restaurant";"10/9/2014";"Katharina...";2;0;0
"Mercato restaurant";"9/27/2014";"Olegkd";141;85;82
"Mercato restaurant";"7/12/2014";"PEPcph";78;60;127
"Original Burger";"11/16/2015";"yreal";6;0;1
"Original Burger";"11/14/2015";"Rose N";5;4;2
"Original Burger";"11/12/2015";"Y0rochelle";19;15;6
"Original Burger";"11/5/2015";"bhhandel";45;13;35
"Original Burger";"11/5/2015";"Benedikt B";1;0;0
"Original Burger";"11/5/2015";"Laura N";15;0;16
"Original Burger";"11/5/2015";"Shanie D";23;3;24
"Original Burger";"10/29/2015";"sjshrews";40;15;33
"Original Burger";"10/29/2015";"Alexandra J";11;11;0
"Original Burger";"10/29/2015";"ddude";36;26;20
"Original Burger";"10/29/2015";"Tori K";67;51;46
"Original Burger";"10/22/2015";"anniekdebakker";8;7;3
"Original Burger";"10/22/2015";"Carlos M";1;0;0
"Original Burger";"10/10/2015";"Vegard G";6;3;3
"Original Burger";"10/9/2015";"yvonnee1968";24;13;30
"Original Burger";"10/5/2015";"HanneMuff";10;7;0
"Original Burger";"10/2/2015";"Oil_sweat_and_rigs";4;3;1
"Original Burger";"10/1/2015";"Line H";1;0;0
"Original Burger";"9/30/2015";"Deejayhypno";3;0;0
"Original Burger";"9/30/2015";"Polymath61";7;3;5
"Original Burger";"9/28/2015";"Norbert K";40;35;17
"Original Burger";"9/24/2015";"Yennefer91";24;12;6
"Original Burger";"9/17/2015";"Sharon F";23;11;3
"Original Burger";"9/16/2015";"Johan L";2;0;1
"Original Burger";"9/12/2015";"Katie J";61;52;14
"Original Burger";"9/10/2015";"Justyna B";8;8;2
"Original Burger";"9/9/2015";"angicarson";8;3;6
"Original Burger";"9/8/2015";"HKimi";2;0;1
"Original Burger";"9/7/2015";"Andy H";7;5;3
"Original Burger";"9/6/2015";"JohnnyViburnum";7;4;1
"Original Burger";"9/6/2015";"villekee";1;0;0
"Original Burger";"8/27/2015";"GREAT_REVIEWS_EIRE";32;23;17
"Original Burger";"8/16/2015";"Foxinnsocks";11;5;0
"Original Burger";"8/9/2015";"Tron O";29;19;18
"Original Burger";"8/6/2015";"Marek F";1;0;0
"Original Burger";"8/5/2015";"Przemyslaw O";12;7;1
"Original Burger";"7/30/2015";"Sandralesund_Norge";5;5;2
"Original Burger";"7/30/2015";"Giu1644";5;3;0
"Original Burger";"7/30/2015";"outofspace_pl";27;13;3
"Original Burger";"7/27/2015";"Dmitry G";10;7;6
"Original Burger";"7/26/2015";"Jakub K";11;6;2
"Original Burger";"7/25/2015";"4-legged-creature";39;14;10
"Original Burger";"7/21/2015";"MaCharAm";52;38;12
"Original Burger";"7/18/2015";"Iryna G";17;14;5
"Original Burger";"7/18/2015";"Amy B";33;25;17
"Original Burger";"7/17/2015";"Timo K";9;6;1
"Original Burger";"7/14/2015";"Rui C";9;3;1
"Original Burger";"7/14/2015";"Justyna K";2;0;1
"Original Burger";"7/2/2015";"Marcin85";5;3;9
"Original Burger";"6/26/2015";"Claire D";10;5;4
"Original Burger";"6/23/2015";"GeirPaaEg";108;53;77
"Original Burger";"6/14/2015";"Tom R";42;38;8
"Original Burger";"6/3/2015";"Alex70";36;12;29
"Original Burger";"5/28/2015";"RhysBev";48;36;48
"Original Burger";"5/26/2015";"angelas1966";20;9;21
"Original Burger";"5/20/2015";"Linnea K";10;8;5
"Original Burger";"5/18/2015";"oss2_12";17;9;8
"Original Burger";"5/13/2015";"Marcin S";18;14;10
"Original Burger";"5/10/2015";"Michael_Zh85";21;13;6
"Original Burger";"5/5/2015";"Adam M";24;10;12
"Original Burger";"4/25/2015";"Grzegorz_Dymon";3;0;2
"Original Burger";"4/3/2015";"dru989";135;67;41
"Original Burger";"4/2/2015";"svharkes";325;153;195
"Original Burger";"3/24/2015";"KaylaManning";64;22;127
"Original Burger";"3/23/2015";"Guste M";50;13;25
"Original Burger";"3/20/2015";"goodgoodies";5;5;6
"Original Burger";"3/13/2015";"Rob M";13;5;11
"Original Burger";"3/11/2015";"Dawn F";8;0;4
"Original Burger";"3/9/2015";"Larry S";2;0;0
"Original Burger";"3/8/2015";"NiallF91";16;12;9
"Original Burger";"3/7/2015";"UKTraveller85";20;4;19
"Original Burger";"3/6/2015";"NikM74";6;4;3
"Original Burger";"2/26/2015";"outofspace_pl";27;13;3
"Original Burger";"2/23/2015";"Aleks U";12;11;14
"Original Burger";"2/22/2015";"John D";25;16;24
"Original Burger";"2/21/2015";"Steinar E";28;17;12
"Original Burger";"2/20/2015";"Kenneth S";2;0;0
"Original Burger";"2/16/2015";"stex22";1;0;0
"Original Burger";"2/12/2015";"Dazzle40";5;0;9
"Original Burger";"2/11/2015";"offtoOzsoon";1;0;0
"Original Burger";"1/19/2015";"Matthijs J";20;9;5
"Original Burger";"1/6/2015";"Niki V";2;0;0
"Original Burger";"1/1/2015";"Steve S";28;21;31
"Original Burger";"12/31/2014";"Johan E";13;8;5
"Original Burger";"12/31/2014";"StavangerKris";23;10;19
"Original Burger";"12/17/2014";"matrix1000";263;108;189
"Original Burger";"12/8/2014";"howmuchfurtherisit";47;40;27
"Original Burger";"12/7/2014";"84daz";16;11;10
"Original Burger";"12/3/2014";"Anna J";21;4;14
"Original Burger";"12/1/2014";"MartinLV";119;45;41
"Original Burger";"11/24/2014";"French-Fancy36";38;28;28
"Original Burger";"11/23/2014";"Dimitry O";148;73;86
"Original Burger";"11/22/2014";"4-legged-creature";39;14;10
"Original Burger";"11/21/2014";"alojzy";20;12;34
"Original Burger";"11/18/2014";"william2905";21;15;11
"Original Burger";"11/4/2014";"Pal K";16;15;17
"Original Burger";"11/4/2014";"Arn62";90;60;56
"Original Burger";"10/31/2014";"Gunnhild A";10;6;3
"Original Burger";"10/26/2014";"sarah j";19;18;18
"Original Burger";"10/25/2014";"Thomas B";10;8;18
"Original Burger";"10/24/2014";"branca90";102;36;46
"Original Burger";"10/23/2014";"Thomas P";3;0;3
"Original Burger";"10/23/2014";"petterpitlepytt";43;17;15
"Original Burger";"10/19/2014";"Gabriel K";18;14;3
"Original Burger";"10/19/2014";"David P";3;0;1
"Original Burger";"10/16/2014";"Kevin C";52;26;32
"Original Burger";"10/15/2014";"Andreas_Fl_HH";5;3;2
"Original Burger";"10/13/2014";"sebge2";10;8;3
"Original Burger";"10/13/2014";"ThomasAlcock";33;19;26
"Original Burger";"10/9/2014";"Victor P";25;7;8
"Original Burger";"10/2/2014";"Batuhan G";30;19;10
"Original Burger";"9/28/2014";"S-gronvold";6;4;2
"Original Burger";"9/18/2014";"Rob N";112;102;67
"Original Burger";"9/4/2014";"Mitchell H";24;22;8
"Original Burger";"9/2/2014";"Christian C";1;0;0
"Original Burger";"9/2/2014";"Constantine M";5;0;2
"Original Burger";"8/20/2014";"Ola K";2;0;0
"Original Burger";"8/14/2014";"Conan85";9;3;20
"Original Burger";"8/5/2014";"melbarUk";13;3;5
"Original Burger";"7/31/2014";"Maya_K25";22;8;18
"Original Burger";"7/23/2014";"sriis";7;7;4
"Original Burger";"7/8/2014";"AJCG";667;353;374
"Original Burger";"7/6/2014";"evelyn k";8;0;3
"Original Burger";"6/24/2014";"Waddler";1;213;479
"Original Burger";"6/15/2014";"Mscaptcat";3;0;0
"Original Burger";"6/11/2014";"Norwegian_visit";12;9;10
"Original Burger";"6/8/2014";"Nuranura";10;7;7
"Original Burger";"6/8/2014";"Reima79";11;10;0
"Original Burger";"6/2/2014";"muhkuh77";103;47;46
"Original Burger";"5/25/2014";"JohnandKathyR";62;14;29
"Original Burger";"5/20/2014";"Jerome A";120;60;81
"Original Burger";"5/9/2014";"Gmichael315";58;18;40
"Original Burger";"5/6/2014";"BandKath";54;36;43
"Original Burger";"5/5/2014";"Tomasz S";59;30;15
"Original Burger";"5/4/2014";"Kym B";7;4;1
"Original Burger";"4/15/2014";"Ian G";55;25;41
"Original Burger";"3/31/2014";"neodv9";20;14;9
"Original Burger";"3/31/2014";"AdrianAbram";81;27;24
"Original Burger";"3/27/2014";"avsm";319;152;203
"Original Burger";"3/27/2014";"Alekos84";5;3;0
"Original Burger";"3/22/2014";"Kokosowo";101;27;37
"Original Burger";"3/11/2014";"HerrPeril";9;5;2
"Original Burger";"3/2/2014";"colche";57;45;28
"Original Burger";"3/1/2014";"Thomas M";1;0;0
"Original Burger";"2/24/2014";"Peter M";1;0;0
"Original Burger";"2/23/2014";"Tony P";34;16;11
"Original Burger";"2/19/2014";"Izzy P";3;0;3
"Original Burger";"1/28/2014";"Omartin78_Bergen";12;10;10
"Original Burger";"1/28/2014";"Matthew K";6;3;6
"Original Burger";"1/26/2014";"Glutenmonster";3;3;3
"Original Burger";"1/19/2014";"airedale_travellers";98;31;104
"Original Burger";"1/14/2014";"Joannalovespizza";13;13;3
"Original Burger";"1/5/2014";"SylwiaLas";9;7;5
"Original Burger";"12/21/2012";"mousepig";8;4;5
"Original Burger";"12/4/2012";"chopper7";41;22;7
"Original Burger";"12/4/2012";"Gibboo80";1;0;0
"Original Burger";"12/4/2012";"Brit_Abroad13";34;18;8
"Original Burger";"11/27/2012";"Dagyar";25;3;25
"Original Burger";"11/25/2012";"FrostyNorwich";7;3;2
"Original Burger";"11/21/2012";"Perttu V";20;15;4
"Original Burger";"11/9/2012";"unkindest";4;4;11
"Original Burger";"10/7/2012";"ESparko";14;12;8
"Original Burger";"10/7/2012";"grahamfin";65;40;24
"Original Burger";"9/29/2012";"Sniplet";112;55;38
"Original Burger";"9/21/2012";"redhenry";110;54;84
"Original Burger";"9/20/2012";"Llew22";16;6;6
"Original Burger";"9/18/2012";"branca90";102;36;46
"Original Burger";"9/17/2012";"Tim M";112;50;68
"Original Burger";"9/5/2012";"sl1011";4;4;3
"Original Burger";"7/30/2012";"captaind172";40;19;18
"Original Burger";"7/25/2012";"Lorentzen";51;40;16
"Original Burger";"6/30/2012";"VegasPokey";52;30;26
"Original Burger";"3/16/2012";"Mario L";73;34;81
"Original Burger";"11/18/2015";"Hanna D";4;0;0
"Original Burger";"11/16/2015";"Arne E";10;4;1
"Original Burger";"11/15/2015";"Ralf  L";3;0;0
"Original Burger";"11/14/2015";"jmscarnei...";1;0;0
"Original Burger";"11/5/2015";"Mirek W";3;3;0
"Original Burger";"10/29/2015";"Trine F";5;3;2
"Original Burger";"10/29/2015";"arnteivin...";8;7;2
"Original Burger";"10/22/2015";"Kristoffe...";7;4;5
"Original Burger";"10/22/2015";"Halterner...";88;25;40
"Original Burger";"10/22/2015";"Sorumsand";15;6;14
"Original Burger";"10/10/2015";"Yacheslav...";2;0;1
"Original Burger";"10/3/2015";"Polina S";13;5;3
"Original Burger";"10/1/2015";"Freyr L";26;19;2
"Original Burger";"9/30/2015";"Oddleif N";12;7;7
"Original Burger";"9/27/2015";"kaja275";15;14;2
"Original Burger";"9/20/2015";"Monika L";10;9;0
"Original Burger";"9/19/2015";"Sarelka";18;9;8
"Original Burger";"9/17/2015";"alejandro...";23;17;12
"Original Burger";"9/14/2015";"J0stein";44;14;6
"Original Burger";"9/13/2015";"LeoRocca";69;39;17
"Original Burger";"9/13/2015";"nooravag";8;5;3
"Original Burger";"9/12/2015";"Marcel S";6;0;1
"Original Burger";"9/10/2015";"Pawe B";44;42;4
"Original Burger";"9/8/2015";"Danuta S";2;0;1
"Original Burger";"9/8/2015";"patkupatk...";1;0;0
"Original Burger";"9/7/2015";"Myriam A";5;0;1
"Original Burger";"9/7/2015";"Karolina...";1;0;0
"Original Burger";"9/6/2015";"Daniele18...";135;74;127
"Original Burger";"8/29/2015";"Lasse R";86;61;14
"Original Burger";"8/27/2015";"Bla B";8;7;1
"Original Burger";"8/26/2015";"Kuba P";2;0;1
"Original Burger";"8/25/2015";"ChrisWaus...";1;0;0
"Original Burger";"8/25/2015";"Wika2046";21;21;1
"Original Burger";"8/23/2015";"Peppe L";39;31;9
"Original Burger";"8/22/2015";"Paluch P";3;3;0
"Original Burger";"8/22/2015";"Micha P";5;5;1
"Original Burger";"8/16/2015";"Do R";4;3;0
"Original Burger";"8/15/2015";"Michal S";9;9;0
"Original Burger";"8/10/2015";"jorunn53";47;24;23
"Original Burger";"8/10/2015";"senseless...";29;14;4
"Original Burger";"8/8/2015";"Martin J";20;13;1
"Original Burger";"8/7/2015";"Dagmar B";8;4;0
"Original Burger";"8/6/2015";"Jarle H";2;0;0
"Original Burger";"8/5/2015";"Peter J";9;4;5
"Original Burger";"8/4/2015";"Heidi_tur...";9;6;2
"Original Burger";"8/3/2015";"Andreas R";7;0;6
"Original Burger";"7/31/2015";"Susanne K";1;0;0
"Original Burger";"7/31/2015";"nico218";41;37;25
"Original Burger";"7/30/2015";"Vlad870";64;40;8
"Original Burger";"7/29/2015";"Bertaaaw";8;8;4
"Original Burger";"7/27/2015";"nikasi";48;40;25
"Original Burger";"7/26/2015";"Joanna K";10;9;8
"Original Burger";"7/26/2015";"MikolakKe...";22;13;2
"Original Burger";"7/22/2015";"pawellato...";2;0;0
"Original Burger";"7/20/2015";"Sara L";5;4;2
"Original Burger";"7/20/2015";"Urszula W";3;3;5
"Original Burger";"7/18/2015";"Dag R";3;3;0
"Original Burger";"7/18/2015";"Kristoffe...";6;0;1
"Original Burger";"7/14/2015";"yobwons";11;5;8
"Original Burger";"7/2/2015";"Annomon";26;21;9
"Original Burger";"7/2/2015";"Aina F";10;7;4
"Original Burger";"6/25/2015";"Marco C";6;4;4
"Original Burger";"6/25/2015";"TrineIS";30;10;12
"Original Burger";"6/23/2015";"PawelMetD";21;6;14
"Original Burger";"6/22/2015";"Kjetil S";8;6;4
"Original Burger";"6/18/2015";"Sari H";7;4;3
"Original Burger";"6/18/2015";"olawr";33;22;4
"Original Burger";"6/9/2015";"emerin";4;3;2
"Original Burger";"6/7/2015";"Ania T";5;0;2
"Original Burger";"6/7/2015";"Tomasz Z";2;0;1
"Original Burger";"6/5/2015";"KluKrakow";3;0;1
"Original Burger";"5/31/2015";"Kamil K";8;6;5
"Original Burger";"5/20/2015";"Jlodz";26;5;27
"Original Burger";"5/20/2015";"ruudex";3;3;0
"Original Burger";"5/19/2015";"igigabass";64;23;36
"Original Burger";"5/16/2015";"Cornelia...";11;8;0
"Original Burger";"5/13/2015";"Maciek R";13;10;8
"Original Burger";"5/10/2015";"Andrzej K";5;5;1
"Original Burger";"5/7/2015";"Marvin S";4;3;0
"Original Burger";"5/2/2015";"Wojtek K";16;14;2
"Original Burger";"4/19/2015";"Agnieszka...";6;5;2
"Original Burger";"4/15/2015";"Billy N";65;40;15
"Original Burger";"4/13/2015";"Robert T";40;23;16
"Original Burger";"4/10/2015";"Martin L";21;13;7
"Original Burger";"3/30/2015";"Filippo B";9;6;5
"Original Burger";"3/27/2015";"Adam B";2;0;1
"Original Burger";"3/23/2015";"Artur N";1;0;1
"Original Burger";"3/22/2015";"Grzegorz...";6;3;2
"Original Burger";"3/22/2015";"Przemysla...";1;0;0
"Original Burger";"3/17/2015";"riccardo9...";19;4;1
"Original Burger";"3/17/2015";"Dennis R";26;17;18
"Original Burger";"3/14/2015";"MSfoodie8...";5;5;1
"Original Burger";"3/14/2015";"Siri Linn...";9;6;4
"Original Burger";"3/2/2015";"Leif J";1;0;0
"Original Burger";"2/26/2015";"Charlotte...";4;4;2
"Original Burger";"2/21/2015";"Benedicte...";7;7;2
"Original Burger";"2/18/2015";"Bartomie...";1;0;0
"Original Burger";"2/16/2015";"gabrielct...";720;381;700
"Original Burger";"2/15/2015";"edytabm";3;0;4
"Original Burger";"2/11/2015";"Mrozu1979";150;45;23
"Original Burger";"2/1/2015";"Sebastien...";19;17;7
"Original Burger";"1/13/2015";"royar84";3;0;1
"Original Burger";"1/11/2015";"meld-dich...";26;19;9
"Original Burger";"1/10/2015";"Nikolay82";46;40;17
"Original Burger";"1/5/2015";"Dmitry S";3;0;4
"Original Burger";"1/4/2015";"Masamaini...";7;0;2
"Original Burger";"1/1/2015";"Hanna R";7;4;5
"Original Burger";"12/30/2014";"Mariana B";6;0;0
"Original Burger";"12/17/2014";"abtbStock...";40;20;12
"Original Burger";"12/12/2014";"Elisabeth...";7;4;2
"Original Burger";"12/9/2014";"Flycoupel";6;6;0
"Original Burger";"11/24/2014";"sloveri";28;8;4
"Original Burger";"11/16/2014";"Karolina...";1;0;0
"Original Burger";"11/12/2014";"pmalina6";23;17;9
"Original Burger";"11/2/2014";"Inda K";1;0;0
"Original Burger";"11/1/2014";"gabrielct...";720;381;700
"Original Burger";"10/26/2014";"hajjal";12;8;12
"Original Burger";"10/17/2014";"MAJA M";4;0;2
"Original Burger";"10/7/2014";"Paulina B";5;5;1
"Original Burger";"10/7/2014";"Stanisaw...";15;7;13
"Original Burger";"10/3/2014";"MARTINEX4";27;27;16
"Original Burger";"10/1/2014";"Anastasia...";32;16;6
"Original Burger";"9/30/2014";"luca8270";2;0;0
"Original Burger";"9/26/2014";"Burger_ru...";4;0;0
"Original Burger";"9/13/2014";"Krzysztof...";5;4;0
"Original Burger";"9/2/2014";"Milan S";4;0;1
"Original Burger";"9/2/2014";"martynar2...";7;6;3
"Original Burger";"8/25/2014";"Owsian";38;34;14
"Original Burger";"8/25/2014";"Chris C";4;3;10
"Original Burger";"8/24/2014";"Krzysiek...";1;0;1
"Original Burger";"8/20/2014";"TimMosby";1;0;0
"Original Burger";"8/18/2014";"Julia A";5;5;7
"Original Burger";"8/18/2014";"Nadine B";32;9;10
"Original Burger";"8/17/2014";"Felix J";302;111;282
"Original Burger";"8/17/2014";"Stefaniao...";10;9;10
"Original Burger";"8/15/2014";"Rafa B";1;0;0
"Original Burger";"8/9/2014";"Sven N";5;4;1
"Original Burger";"8/2/2014";"Cristian...";3;3;1
"Original Burger";"7/29/2014";"AleCleofe";21;18;17
"Original Burger";"7/29/2014";"MARCOVALE...";19;16;5
"Original Burger";"7/27/2014";"Andrea s";8;8;1
"Original Burger";"7/27/2014";"Piotr R";1;0;0
"Original Burger";"7/20/2014";"Piotr X";1;0;1
"Original Burger";"7/13/2014";"Dukege";120;87;29
"Original Burger";"7/12/2014";"Xian81";4;4;1
"Original Burger";"7/10/2014";"Anastasia...";72;13;56
"Original Burger";"7/5/2014";"Kristin R";7;6;5
"Original Burger";"6/30/2014";"Eddajans";1;0;0
"Original Burger";"6/26/2014";"Steffek L";6;4;1
"Original Burger";"6/26/2014";"Grzegorz...";2;0;1
"Original Burger";"6/24/2014";"IngerMykl...";22;12;16
"Original Burger";"6/15/2014";"Gosia J";10;10;2
"Original Burger";"6/11/2014";"nicolina2...";8;7;2
"Original Burger";"5/8/2014";"Framy59";199;82;109
"Original Burger";"5/4/2014";"Piotr M";1;0;0
"Original Burger";"5/2/2014";"smkosz";1;0;1
"Original Burger";"5/1/2014";"Alicja Z";17;16;12
"Original Burger";"4/20/2014";"Aasjord";10;8;5
"Original Burger";"4/20/2014";"adamst6";9;6;12
"Original Burger";"4/18/2014";"Johnny L";8;7;4
"Original Burger";"4/15/2014";"thebourbo...";51;42;19
"Original Burger";"4/14/2014";"hildeskov...";85;46;18
"Original Burger";"4/6/2014";"Per-Aage";29;12;45
"Original Burger";"3/30/2014";"St_phanie...";35;23;21
"Original Burger";"3/23/2014";"Merk85";40;27;13
"Original Burger";"3/16/2014";"KeepOnMov...";46;43;21
"Original Burger";"3/14/2014";"Yannick S";6;0;2
"Original Burger";"3/13/2014";"Piotr G";36;18;18
"Original Burger";"3/9/2014";"Weephouse...";2;0;3
"Original Burger";"2/23/2014";"Nankaaa";16;10;7
"Original Burger";"1/20/2014";"Wojciech...";302;177;160
"Original Burger";"1/16/2014";"Daniel J";3;0;5
"Original Burger";"1/13/2014";"Matte34";7;7;3
"Original Burger";"1/10/2014";"...";12;11;4
"Original Burger";"1/1/2014";"SteffieBD...";1;0;0
"Original Burger";"10/22/2012";"Elin B";9;8;2
"Original Burger";"9/30/2012";"Piotr K";12;12;7
"Original Burger";"7/13/2012";"Christina...";8;5;3
"Pikawa";"10/29/2015";"Raffaele A";33;22;28
"Pikawa";"9/24/2015";"B R";30;6;16
"Pikawa";"9/15/2015";"SuusjeEindhoven";11;4;5
"Pikawa";"9/13/2015";"Katie J";61;52;14
"Pikawa";"8/5/2015";"Pawe K";2;0;0
"Pikawa";"7/31/2015";"hemingwayaway";137;66;242
"Pikawa";"7/29/2015";"Andersoen";4;4;0
"Pikawa";"7/29/2015";"Paul J";139;45;55
"Pikawa";"7/16/2015";"Aga C";23;9;7
"Pikawa";"7/12/2015";"Iryna G";17;14;5
"Pikawa";"7/1/2015";"Esteban F";13;10;1
"Pikawa";"6/27/2015";"Maykello";51;27;6
"Pikawa";"6/9/2015";"SN K";4;4;0
"Pikawa";"6/1/2015";"Rafa S";2;0;0
"Pikawa";"5/31/2015";"Sharon G";49;38;17
"Pikawa";"5/29/2015";"B R";30;6;16
"Pikawa";"5/22/2015";"Ian A";26;12;8
"Pikawa";"4/30/2015";"Kokosowo";101;27;37
"Pikawa";"4/19/2015";"Jacovski1987";12;11;7
"Pikawa";"3/26/2015";"Ewelina_Lena";54;32;27
"Pikawa";"3/24/2015";"KaylaManning";64;22;127
"Pikawa";"3/15/2015";"dylannever";156;119;110
"Pikawa";"3/9/2015";"michmarta";48;27;29
"Pikawa";"3/6/2015";"Yasmina R";7;3;5
"Pikawa";"2/9/2015";"John T";12;5;3
"Pikawa";"1/23/2015";"missdiver";23;13;26
"Pikawa";"1/2/2015";"Daniel S";49;40;14
"Pikawa";"12/1/2014";"datlanger";7;4;7
"Pikawa";"11/15/2014";"danutka111";3;0;2
"Pikawa";"8/19/2014";"Retzenzent";74;44;34
"Pikawa";"7/13/2014";"Marius S";8;6;3
"Pikawa";"7/8/2014";"ZuZuWa";62;37;6
"Pikawa";"6/10/2014";"Nuranura";10;7;7
"Pikawa";"6/8/2014";"HappyGallavanter";3;0;2
"Pikawa";"5/28/2014";"Ekaterina W";30;21;4
"Pikawa";"3/3/2014";"Line D";10;9;1
"Pikawa";"12/5/2012";"PaulStrobl";29;15;17
"Pikawa";"11/7/2012";"BeateDonegalTown";27;20;19
"Pikawa";"10/5/2012";"Kasia S";6;3;3
"Pikawa";"10/2/2012";"Agnes S";38;19;31
"Pikawa";"9/28/2012";"martikstv";5;3;1
"Pikawa";"9/27/2012";"Ciurka";73;25;21
"Pikawa";"7/9/2012";"flukkytom";13;0;4
"Pikawa";"4/29/2012";"Kasia S";29;17;24
"Pikawa";"1/22/2012";"Petra A";6;3;2
"Pikawa";"9/19/2011";"Marta W";28;6;24
"Pikawa";"11/5/2015";"ViolaM62";14;9;1
"Pikawa";"11/5/2015";"kaledonia...";6;3;0
"Pikawa";"10/15/2015";"Basti_war...";14;11;0
"Pikawa";"10/14/2015";"Viajeros...";30;12;2
